DateTime,X1,X2,X3,X4,Y
2022-01-01 03:40:00,1.632,14.319999999999999,0.09100000000000001,0.1781,292373.96194999997
2022-01-01 03:50:00,1.6016666666666666,14.24,0.0767,0.17420000000000002,289378.51894
2022-01-01 04:00:00,1.5843333333333334,14.14,0.0572,0.17420000000000002,291134.46832000004
2022-01-01 04:10:00,1.6336666666666666,13.88,0.09100000000000001,0.1586,290411.43044
2022-01-01 04:20:00,1.7343333333333335,13.819999999999999,0.0806,0.12480000000000001,291237.75947
2022-01-01 04:30:00,1.798,13.38,0.0949,0.13,290927.88602000003
2022-01-01 04:40:00,1.7186666666666666,13.8,0.0806,0.1924,290618.01274000003
2022-01-01 04:50:00,1.7263333333333335,13.84,0.0481,0.1781,287519.27841
2022-01-01 05:00:00,1.6446666666666667,13.580000000000002,0.07150000000000001,0.17420000000000002,291444.34177
2022-01-01 05:10:00,1.5726666666666667,14.16,0.0663,0.1976,292787.12655
2022-01-01 05:20:00,1.8486666666666667,13.8,0.07150000000000001,0.12090000000000001,292890.4177
2022-01-01 05:30:00,1.5526666666666669,13.7,0.0572,0.1352,295782.56956
2022-01-01 05:40:00,1.4606666666666666,14.38,0.0949,0.1924,296815.48106
2022-01-01 05:50:00,1.404,14.66,0.1521,0.10660000000000001,305905.10124000005
2022-01-01 06:00:00,1.436,14.440000000000001,0.0806,0.1638,319952.69628
2022-01-01 06:10:00,1.5783333333333334,13.86,0.052000000000000005,0.2028,314994.72159
2022-01-01 06:20:00,1.5896666666666668,14.12,0.1287,0.0819,312412.44301
2022-01-01 06:30:00,1.64,13.74,0.1287,0.12480000000000001,310346.62018
2022-01-01 06:40:00,1.4693333333333334,14.34,0.0481,0.1547,307144.59487
2022-01-01 06:50:00,1.43,14.4,0.0429,0.2509,296608.89875999995
2022-01-01 07:00:00,1.4346666666666668,14.2,0.062400000000000004,0.1976,281941.55699
2022-01-01 07:10:00,1.5043333333333333,13.919999999999998,0.07150000000000001,0.17420000000000002,263659.02531
2022-01-01 07:20:00,1.4963333333333333,13.86,0.1053,0.1547,251057.50637
2022-01-01 07:30:00,1.452,13.459999999999999,0.09100000000000001,0.1547,249508.13928999996
2022-01-01 07:40:00,1.4926666666666666,13.440000000000001,0.0949,0.1157,249301.55699
2022-01-01 07:50:00,1.5276666666666667,13.2,0.0858,0.1352,248991.68353999997
2022-01-01 08:00:00,1.5979999999999999,13.4,0.2431,0.1885,254775.98725999997
2022-01-01 08:10:00,1.6023333333333334,13.62,1.2415,1.2337,265001.81009
2022-01-01 08:20:00,1.5856666666666666,13.7,4.1444,4.0742,275021.05062
2022-01-01 08:30:00,1.5030000000000001,13.9,8.6359,8.4422,279462.56956
2022-01-01 08:40:00,1.4486666666666668,13.959999999999999,16.432000000000002,13.169000000000002,285040.29114999995
2022-01-01 08:50:00,1.5726666666666667,13.74,76.661,22.1,293716.74689999997
2022-01-01 09:00:00,1.5679999999999998,13.36,107.25,26.195,304252.44301
2022-01-01 09:10:00,1.5413333333333332,13.819999999999999,138.97,29.315,316957.25310000003
2022-01-01 09:20:00,1.543,13.959999999999999,171.73,31.590000000000003,327286.36708
2022-01-01 09:30:00,1.5330000000000001,13.8,202.93,34.97,335446.36708
2022-01-01 09:40:00,1.508,13.940000000000001,237.12,36.647000000000006,344122.82283
2022-01-01 09:50:00,1.5250000000000001,13.9,271.44,37.96,361579.02531
2022-01-01 10:00:00,1.708,13.74,305.24,37.999,371908.13928999996
2022-01-01 10:10:00,1.9453333333333334,13.26,335.27,40.313,382857.0
2022-01-01 10:20:00,1.9986666666666668,12.969999999999999,367.51,41.548,390913.70885000005
2022-01-01 10:30:00,2.0733333333333333,12.762,399.1,42.146,398867.12655
2022-01-01 10:40:00,2.2343333333333333,12.602,425.88000000000005,43.186,409919.27841
2022-01-01 10:50:00,2.331,12.228,454.48,43.433,420764.84814
2022-01-01 11:00:00,2.513333333333333,11.841999999999999,482.43000000000006,43.459,430370.92407
2022-01-01 11:10:00,2.74,11.379999999999999,504.66,44.057,435948.64549
2022-01-01 11:20:00,3.1633333333333336,10.86,521.69,44.72,439667.12655
2022-01-01 11:30:00,3.5500000000000003,10.206,545.35,45.877,443282.31646
2022-01-01 11:40:00,3.686666666666667,9.704,560.17,48.854,444108.64549
2022-01-01 11:50:00,4.133333333333334,9.652,568.75,56.498000000000005,447310.67097
2022-01-01 12:00:00,4.36,9.872,585.52,56.160000000000004,446174.46832000004
2022-01-01 12:10:00,4.793333333333334,9.884,611.65,49.29600000000001,448860.03805000003
2022-01-01 12:20:00,5.006666666666667,10.292,624.0,50.453,450306.11397999997
2022-01-01 12:30:00,5.183333333333334,10.74,631.9300000000001,51.298,452888.39239
2022-01-01 12:40:00,5.1866666666666665,10.846,637.26,53.196000000000005,451648.89875999995
2022-01-01 12:50:00,5.163333333333333,10.86,644.67,53.17,452165.35451
2022-01-01 13:00:00,5.19,10.612,647.5300000000001,53.222,456606.87345
2022-01-01 13:10:00,5.216666666666667,10.74,647.5300000000001,55.575,459085.86071000004
2022-01-01 13:20:00,5.243333333333333,10.866,648.44,58.045,453818.01274000003
2022-01-01 13:30:00,5.226666666666667,10.72,646.1,57.538,454954.21522
2022-01-01 13:40:00,5.233333333333333,10.058,635.96,51.116,457639.78478
2022-01-01 13:50:00,5.25,9.49,627.12,50.245,454850.92407
2022-01-01 14:00:00,5.276666666666666,9.998000000000001,618.9300000000001,51.337,451958.77221
2022-01-01 14:10:00,5.263333333333333,10.331999999999999,608.01,51.922,452578.51894
2022-01-01 14:20:00,5.24,10.172,592.9300000000001,51.935,452578.51894
2022-01-01 14:30:00,5.266666666666667,9.812000000000001,583.96,53.976000000000006,450719.27841
2022-01-01 14:40:00,5.246666666666667,10.112,568.62,57.36900000000001,447930.4177
2022-01-01 14:50:00,5.24,10.338,548.6,57.031,447207.37982
2022-01-01 15:00:00,5.213333333333334,10.452,531.7,58.37,444934.97469
2022-01-01 15:10:00,5.2299999999999995,10.592,509.34000000000003,60.957,444625.10124000005
2022-01-01 15:20:00,5.2299999999999995,10.786,480.21999999999997,66.963,441732.94938
2022-01-01 15:30:00,5.2,10.74,417.3,74.282,436258.51894
2022-01-01 15:40:00,5.13,10.52,234.39000000000001,78.403,433263.07593
2022-01-01 15:50:00,5.113333333333333,10.74,194.35,88.205,432746.62018
2022-01-01 16:00:00,5.11,10.846,271.83,167.57000000000002,432436.74689999997
2022-01-01 16:10:00,5.16,10.492,344.63000000000005,284.83,430267.63292
2022-01-01 16:20:00,5.18,10.66,313.69,319.8,427685.35451
2022-01-01 16:30:00,5.176666666666667,10.76,284.7,322.53000000000003,426962.31646
2022-01-01 16:40:00,5.16,10.546,254.41,301.08,429544.59487
2022-01-01 16:50:00,5.156666666666667,10.645999999999999,227.37,275.47,436878.26584
2022-01-01 17:00:00,5.1466666666666665,10.814,215.54000000000002,262.21,447517.25310000003
2022-01-01 17:10:00,5.116666666666666,10.86,171.6,211.9,467039.27841
2022-01-01 17:20:00,5.113333333333333,10.8,152.62,187.59000000000003,498129.91133000003
2022-01-01 17:30:00,5.036666666666666,10.906,126.88,156.78,550705.10124
2022-01-01 17:40:00,4.976666666666667,11.166,99.45,122.2,593674.21522
2022-01-01 17:50:00,4.903333333333333,11.373999999999999,34.463,36.504,607411.9366400001
2022-01-01 18:00:00,4.826666666666667,11.654,23.400000000000002,23.777,614745.60761
2022-01-01 18:10:00,4.763333333333333,11.788,9.0922,9.126,614022.56956
2022-01-01 18:20:00,4.696666666666666,11.974,3.6634,3.5919,615365.3545100001
2022-01-01 18:30:00,4.63,12.222,1.0517,1.157,613196.24053
2022-01-01 18:40:00,4.596666666666667,12.347999999999999,0.1898,0.2561,616811.43044
2022-01-01 18:50:00,4.513333333333333,12.341999999999999,0.0806,0.1157,620323.32903
2022-01-01 19:00:00,4.17,12.669999999999998,0.07150000000000001,0.11050000000000001,622079.27841
2022-01-01 19:10:00,4.0200000000000005,13.040000000000001,0.0858,0.12480000000000001,625797.75947
2022-01-01 19:20:00,3.9166666666666665,13.14,0.07150000000000001,0.1638,625901.05062
2022-01-01 19:30:00,3.8699999999999997,13.14,0.1053,0.1638,629619.53168
2022-01-01 19:40:00,3.8333333333333335,13.12,0.0767,0.0962,630962.31646
2022-01-01 19:50:00,3.81,13.14,0.062400000000000004,0.12090000000000001,631478.77221
2022-01-01 20:00:00,3.8066666666666666,13.24,0.0949,0.11050000000000001,627037.2531
2022-01-01 20:10:00,3.8966666666666665,13.219999999999999,0.1183,0.1352,625901.05062
2022-01-01 20:20:00,4.016666666666667,12.963999999999999,0.062400000000000004,0.1404,630342.56956
2022-01-01 20:30:00,3.9566666666666666,12.996,0.0663,0.12090000000000001,632614.9746900001
2022-01-01 20:40:00,3.8699999999999997,13.24,0.052000000000000005,0.1547,629619.53168
2022-01-01 20:50:00,3.8333333333333335,13.4,0.09100000000000001,0.1014,625694.46832
2022-01-01 21:00:00,3.81,13.4,0.0663,0.09100000000000001,615158.77221
2022-01-01 21:10:00,3.763333333333333,13.440000000000001,0.0663,0.1547,609890.9240700001
2022-01-01 21:20:00,3.83,13.62,0.0572,0.11050000000000001,607618.51894
2022-01-01 21:30:00,4.08,13.02,0.0949,0.1157,599148.6454899999
2022-01-01 21:40:00,3.9466666666666668,12.756,0.0858,0.12090000000000001,588406.36708
2022-01-01 21:50:00,4.066666666666666,12.756,0.0858,0.1586,581795.73416
2022-01-01 22:00:00,4.366666666666666,12.088,0.052000000000000005,0.1833,570433.70885
2022-01-01 22:10:00,4.3999999999999995,11.768,0.1053,0.12090000000000001,560930.9240700001
2022-01-01 22:20:00,4.3933333333333335,11.794,0.1053,0.12090000000000001,542131.9366400001
2022-01-01 22:30:00,4.213333333333334,12.354,0.0572,0.1833,527671.17717
2022-01-01 22:40:00,4.13,12.608,0.1092,0.14950000000000002,514759.78478
2022-01-01 22:50:00,4.08,12.836000000000002,0.0767,0.1547,504533.96195
2022-01-01 23:00:00,4.036666666666666,12.988,0.1144,0.10660000000000001,488213.96194999997
2022-01-01 23:10:00,4.023333333333333,13.14,0.0429,0.1014,475302.56956
2022-01-01 23:20:00,3.9966666666666666,13.16,0.07150000000000001,0.17420000000000002,464147.12655
2022-01-01 23:30:00,3.7733333333333334,13.940000000000001,0.09100000000000001,0.13,446794.21522
2022-01-01 23:40:00,3.7899999999999996,13.959999999999999,0.1092,0.10660000000000001,432333.45575
2022-01-01 23:50:00,3.8033333333333332,13.819999999999999,0.10010000000000001,0.1586,413947.63292
2022-01-02 00:00:00,3.67,14.16,0.0429,0.2119,396181.55699
2022-01-02 00:10:00,3.58,14.459999999999999,0.1092,0.1404,387091.93663999997
2022-01-02 00:20:00,3.49,14.64,0.1144,0.169,377795.73416
2022-01-02 00:30:00,3.436666666666667,14.84,0.1183,0.17420000000000002,366743.5823
2022-01-02 00:40:00,3.5433333333333334,14.86,0.0481,0.1976,357653.96194999997
2022-01-02 00:50:00,3.6133333333333333,14.680000000000001,0.0806,0.2028,348770.92407
2022-01-02 01:00:00,3.6466666666666665,14.62,0.1092,0.1404,343916.24053
2022-01-02 01:10:00,3.7066666666666666,14.580000000000002,0.07150000000000001,0.1885,335239.78478
2022-01-02 01:20:00,3.6733333333333333,14.5,0.0806,0.2314,328732.44301
2022-01-02 01:30:00,3.5,14.780000000000001,0.0858,0.1885,317060.54425
2022-01-02 01:40:00,3.4066666666666667,14.959999999999999,0.1144,0.1638,313755.22779
2022-01-02 01:50:00,3.473333333333333,15.26,0.0949,0.169,310863.07593
2022-01-02 02:00:00,3.6199999999999997,15.0,0.0858,0.20670000000000002,308280.79752
2022-01-02 02:10:00,3.723333333333333,14.459999999999999,0.0858,0.169,301050.4177
2022-01-02 02:20:00,3.6999999999999997,14.12,0.10010000000000001,0.2028,298984.59487
2022-01-02 02:30:00,3.7133333333333334,14.0,0.09100000000000001,0.2028,294543.07593
2022-01-02 02:40:00,3.736666666666667,14.040000000000001,0.0806,0.1781,297331.93663999997
2022-01-02 02:50:00,3.5700000000000003,14.48,0.09100000000000001,0.1924,289585.10124000005
2022-01-02 03:00:00,3.5666666666666664,14.540000000000001,0.0806,0.20670000000000002,288552.18991
2022-01-02 03:10:00,3.526666666666667,14.719999999999999,0.07150000000000001,0.1781,284523.8354
2022-01-02 03:20:00,3.53,14.9,0.1092,0.1885,284420.54425
2022-01-02 03:30:00,3.56,14.88,0.0767,0.2028,284213.96194999997
2022-01-02 03:40:00,3.5066666666666664,14.959999999999999,0.0858,0.1885,283697.50636999996
2022-01-02 03:50:00,3.4466666666666668,15.12,0.1144,0.1547,277809.91133000003
2022-01-02 04:00:00,3.393333333333333,15.34,0.0767,0.20670000000000002,279359.27841
2022-01-02 04:10:00,3.47,15.459999999999999,0.10010000000000001,0.1638,282044.84814
2022-01-02 04:20:00,3.47,15.280000000000001,0.12350000000000001,0.17420000000000002,285040.29114999995
2022-01-02 04:30:00,3.4633333333333334,15.3,0.1144,0.1547,285866.62018
2022-01-02 04:40:00,3.3866666666666667,15.38,0.0949,0.1586,284627.12655
2022-01-02 04:50:00,3.3233333333333337,15.559999999999999,0.0858,0.2314,283181.05062
2022-01-02 05:00:00,3.3433333333333333,15.76,0.037700000000000004,0.2119,286589.65823
2022-01-02 05:10:00,3.3266666666666667,15.6,0.0949,0.14950000000000002,290721.30372
2022-01-02 05:20:00,3.2466666666666666,15.559999999999999,0.1378,0.1638,294336.49363000004
2022-01-02 05:30:00,3.1799999999999997,15.74,0.1053,0.22619999999999998,295989.15186
2022-01-02 05:40:00,3.1766666666666663,15.780000000000001,0.0858,0.2366,299914.21522
2022-01-02 05:50:00,3.186666666666667,15.819999999999999,0.10010000000000001,0.17420000000000002,311276.24053
2022-01-02 06:00:00,3.1933333333333334,15.9,0.062400000000000004,0.17420000000000002,328835.73416
2022-01-02 06:10:00,3.1466666666666665,15.819999999999999,0.09100000000000001,0.1885,332347.63292
2022-01-02 06:20:00,3.1333333333333333,15.88,0.09100000000000001,0.1586,337615.48106
2022-01-02 06:30:00,3.126666666666667,15.919999999999998,0.0572,0.1833,341230.67097
2022-01-02 06:40:00,3.0533333333333332,15.940000000000001,0.062400000000000004,0.1885,344329.40513
2022-01-02 06:50:00,3.02,16.119999999999997,0.0767,0.1833,346291.93663999997
2022-01-02 07:00:00,3.0566666666666666,16.16,0.0949,0.2119,339681.30372
2022-01-02 07:10:00,3.1533333333333338,16.240000000000002,0.09100000000000001,0.1976,333793.70885000005
2022-01-02 07:20:00,3.2466666666666666,16.080000000000002,0.10010000000000001,0.1443,329868.64549
2022-01-02 07:30:00,3.266666666666667,15.88,0.1053,0.1586,334620.03805000003
2022-01-02 07:40:00,3.1933333333333334,15.780000000000001,0.0949,0.169,329868.64549
2022-01-02 07:50:00,3.17,15.74,0.1053,0.1781,320779.02531
2022-01-02 08:00:00,3.1466666666666665,15.64,0.1612,0.2899,328835.73416
2022-01-02 08:10:00,3.06,15.5,1.1323,1.157,342160.29114999995
2022-01-02 08:20:00,2.986666666666667,15.680000000000001,3.8350000000000004,3.7271,356001.30372
2022-01-02 08:30:00,2.9033333333333338,15.780000000000001,8.6541,8.4136,365194.21522
2022-01-02 08:40:00,2.84,16.02,16.926,15.028,370462.06336000003
2022-01-02 08:50:00,2.81,16.080000000000002,50.830000000000005,25.337,376246.36708
2022-01-02 09:00:00,2.813333333333333,16.18,83.343,31.837,383889.91133000003
2022-01-02 09:10:00,2.8966666666666665,16.34,119.99,36.244,341643.8354
2022-01-02 09:20:00,3.0066666666666664,16.34,152.36,39.559,343916.24053
2022-01-02 09:30:00,3.0566666666666666,16.380000000000003,175.10999999999999,43.212,350320.29114999995
2022-01-02 09:40:00,3.4933333333333336,16.4,219.95999999999998,45.760000000000005,363334.97469
2022-01-02 09:50:00,3.7100000000000004,15.7,252.20000000000002,47.996,369739.02531
2022-01-02 10:00:00,3.893333333333333,15.34,283.79,50.791000000000004,376039.78478
2022-01-02 10:10:00,4.073333333333333,14.6,320.58,52.013,379035.22779
2022-01-02 10:20:00,4.203333333333333,13.959999999999999,351.78000000000003,52.767,390190.67097
2022-01-02 10:30:00,4.3566666666666665,13.540000000000001,374.79,55.00300000000001,395561.81009
2022-01-02 10:40:00,4.536666666666666,13.040000000000001,402.74,56.862,397730.92407
2022-01-02 10:50:00,4.666666666666667,12.844,438.36,56.407000000000004,405994.21522
2022-01-02 11:00:00,4.8500000000000005,11.822,468.91,53.859,412191.68354
2022-01-02 11:10:00,4.9799999999999995,10.692,495.82,53.46900000000001,414360.79752
2022-01-02 11:20:00,5.026666666666666,10.446,515.58,52.858,416426.62018
2022-01-02 11:30:00,5.06,10.166,534.0400000000001,53.599,427272.18991
2022-01-02 11:40:00,5.093333333333333,10.298,553.2800000000001,54.392,432126.87345
2022-01-02 11:50:00,5.09,10.186,572.26,54.379,429854.46832000004
2022-01-02 12:00:00,5.07,10.138,588.25,54.248999999999995,434192.69628
2022-01-02 12:10:00,5.06,10.440000000000001,598.65,55.09400000000001,437807.88602000003
2022-01-02 12:20:00,5.036666666666666,10.572,610.87,56.459,446690.92407
2022-01-02 12:30:00,5.033333333333333,10.666,619.0600000000001,56.225,449273.20248
2022-01-02 12:40:00,5.086666666666667,10.76,626.99,57.330000000000005,450615.98725999997
2022-01-02 12:50:00,5.05,11.174,630.63,57.889,452062.06336000003
2022-01-02 13:00:00,5.076666666666667,11.106,633.23,57.31700000000001,451648.89875999995
2022-01-02 13:10:00,5.073333333333333,11.040000000000001,633.88,57.759,450202.82283
2022-01-02 13:20:00,5.073333333333333,10.966,632.97,57.577,448137.0
2022-01-02 13:30:00,5.11,10.831999999999999,629.33,56.836,440183.5823
2022-01-02 13:40:00,5.136666666666667,10.626000000000001,625.4300000000001,56.966,437601.30372
2022-01-02 13:50:00,5.1433333333333335,10.6,620.36,56.784,433056.49363000004
2022-01-02 14:00:00,5.1866666666666665,10.206,612.17,55.64,429647.88602000003
2022-01-02 14:10:00,5.196666666666666,10.145999999999999,602.42,55.354,426755.73416
2022-01-02 14:20:00,5.156666666666667,10.258,587.34,55.679,429854.46832000004
2022-01-02 14:30:00,5.183333333333334,10.198,574.47,54.444,428718.26584
2022-01-02 14:40:00,5.19,10.306000000000001,556.27,54.782000000000004,429028.13928999996
2022-01-02 14:50:00,5.213333333333334,10.07,538.0699999999999,53.95,427685.35451
2022-01-02 15:00:00,5.196666666666666,10.152,519.22,52.793,430474.21522
2022-01-02 15:10:00,5.193333333333333,10.406,495.43000000000006,55.224,430061.05062
2022-01-02 15:20:00,5.163333333333333,10.437999999999999,473.59000000000003,59.748000000000005,436051.93663999997
2022-01-02 15:30:00,5.1499999999999995,10.572,449.54,74.555,439563.8354
2022-01-02 15:40:00,5.12,10.544,421.98,103.35000000000001,435432.18991
2022-01-02 15:50:00,5.126666666666667,10.604000000000001,393.77,157.69,436774.97469
2022-01-02 16:00:00,5.123333333333333,10.718,364.39000000000004,239.20000000000002,435742.06336000003
2022-01-02 16:10:00,5.076666666666667,10.952,338.78000000000003,309.40000000000003,439770.4177
2022-01-02 16:20:00,5.076666666666667,11.224,309.65999999999997,329.42,443385.60761
2022-01-02 16:30:00,5.08,11.326,281.84000000000003,322.53000000000003,454954.21522
2022-01-02 16:40:00,5.0633333333333335,11.344,249.60000000000002,295.49,469414.97469
2022-01-02 16:50:00,5.056666666666667,11.352,215.15,260.78000000000003,469724.84814
2022-01-02 17:00:00,5.073333333333333,10.99,185.38,227.5,492862.06336000003
2022-01-02 17:10:00,5.056666666666667,11.384,155.87,192.66,514863.07593
2022-01-02 17:20:00,5.006666666666667,11.464,128.31,160.81,548432.69628
2022-01-02 17:30:00,4.966666666666667,11.364,100.75,128.18,591401.81009
2022-01-02 17:40:00,4.9366666666666665,11.358,75.53,97.89,633234.72159
2022-01-02 17:50:00,4.8933333333333335,11.41,29.119999999999997,32.812,648831.68354
2022-01-02 18:00:00,4.846666666666667,11.803999999999998,14.351999999999999,14.559999999999999,650174.46832
2022-01-02 18:10:00,4.793333333333334,11.91,8.4552,8.481200000000001,653066.62018
2022-01-02 18:20:00,4.743333333333333,12.11,3.9923,4.0157,652240.29115
2022-01-02 18:30:00,4.703333333333333,12.158000000000001,1.2129,1.2298,652033.70885
2022-01-02 18:40:00,4.676666666666667,12.344,0.18589999999999998,0.2457,652963.32903
2022-01-02 18:50:00,4.6499999999999995,12.504,0.0481,0.1547,651104.0886700001
2022-01-02 19:00:00,4.623333333333333,12.718,0.0858,0.13,643977.0
2022-01-02 19:10:00,4.58,12.892,0.1053,0.12090000000000001,649141.55699
2022-01-02 19:20:00,4.516666666666667,12.98,0.037700000000000004,0.1352,653686.36708
2022-01-02 19:30:00,4.476666666666667,12.972,0.052000000000000005,0.1404,649554.72159
2022-01-02 19:40:00,4.45,12.972,0.0949,0.1014,645939.53168
2022-01-02 19:50:00,4.3999999999999995,13.1,0.07150000000000001,0.1586,643873.70885
2022-01-02 20:00:00,4.473333333333334,12.778,0.07150000000000001,0.12480000000000001,638192.69628
2022-01-02 20:10:00,4.516666666666667,12.624,0.07150000000000001,0.0962,643460.54425
2022-01-02 20:20:00,4.473333333333334,12.703999999999999,0.07150000000000001,0.12090000000000001,644596.7469
2022-01-02 20:30:00,4.433333333333334,12.806000000000001,0.07150000000000001,0.12090000000000001,642324.3417699999
2022-01-02 20:40:00,4.443333333333333,12.744,0.0858,0.1404,640258.51894
2022-01-02 20:50:00,4.483333333333333,12.718,0.0858,0.1586,636333.45575
2022-01-02 21:00:00,4.49,12.398,0.062400000000000004,0.1014,636333.45575
2022-01-02 21:10:00,4.43,12.398,0.0663,0.08710000000000001,628276.7469
2022-01-02 21:20:00,4.383333333333334,12.284,0.07150000000000001,0.12090000000000001,618773.96195
2022-01-02 21:30:00,4.343333333333333,12.324000000000002,0.09100000000000001,0.11050000000000001,607205.3545100001
2022-01-02 21:40:00,4.31,12.458000000000002,0.09100000000000001,0.1443,597805.8607099999
2022-01-02 21:50:00,4.293333333333334,12.491999999999999,0.0663,0.1547,589955.73416
2022-01-02 22:00:00,4.286666666666666,12.552000000000001,0.1092,0.12090000000000001,584687.88602
2022-01-02 22:10:00,4.29,12.591999999999999,0.0858,0.17420000000000002,573222.56956
2022-01-02 22:20:00,4.306666666666667,12.703999999999999,0.0481,0.1924,557935.48106
2022-01-02 22:30:00,4.32,12.724,0.1326,0.0819,540479.27841
2022-01-02 22:40:00,4.293333333333334,12.866,0.0806,0.1976,533042.31646
2022-01-02 22:50:00,4.256666666666667,12.972,0.14300000000000002,0.13,518684.8481400001
2022-01-02 23:00:00,4.273333333333333,13.02,0.10010000000000001,0.13,499575.98726
2022-01-02 23:10:00,4.25,13.080000000000002,0.0663,0.1976,484805.35451
2022-01-02 23:20:00,4.18,13.3,0.0663,0.13,456503.5823
2022-01-02 23:30:00,4.076666666666667,13.580000000000002,0.0767,0.1443,441113.20248
2022-01-02 23:40:00,4.0633333333333335,13.559999999999999,0.09100000000000001,0.1586,428305.10124000005
2022-01-02 23:50:00,4.1033333333333335,13.52,0.0572,0.1976,414464.08866999997
2022-01-03 00:00:00,4.026666666666666,13.8,0.1521,0.12090000000000001,395458.51894
2022-01-03 00:10:00,4.053333333333334,13.8,0.09100000000000001,0.1833,386782.06336000003
2022-01-03 00:20:00,4.023333333333333,13.819999999999999,0.1326,0.1547,374593.70885000005
2022-01-03 00:30:00,3.8266666666666667,14.36,0.09100000000000001,0.1885,366330.4177
2022-01-03 00:40:00,3.8166666666666664,14.540000000000001,0.0949,0.14950000000000002,359409.91133000003
2022-01-03 00:50:00,3.9333333333333336,14.319999999999999,0.0234,0.29900000000000004,348254.46832000004
2022-01-03 01:00:00,4.076666666666667,14.02,0.0806,0.1885,340404.34177
2022-01-03 01:10:00,4.13,13.2,0.0806,0.1924,336995.73416
2022-01-03 01:20:00,4.14,13.280000000000001,0.0767,0.20670000000000002,329248.89875999995
2022-01-03 01:30:00,4.133333333333334,13.3,0.0806,0.2028,322431.68354
2022-01-03 01:40:00,3.9466666666666668,13.680000000000001,0.0949,0.1976,317886.87345
2022-01-03 01:50:00,3.8366666666666664,13.6,0.0572,0.1924,315304.59487
2022-01-03 02:00:00,3.783333333333333,13.719999999999999,0.12350000000000001,0.17420000000000002,310966.36708
2022-01-03 02:10:00,3.7566666666666664,13.76,0.07150000000000001,0.20670000000000002,309003.8354
2022-01-03 02:20:00,3.776666666666667,13.9,0.0572,0.169,307764.34177
2022-01-03 02:30:00,3.813333333333333,14.0,0.1053,0.1547,304872.18991
2022-01-03 02:40:00,4.086666666666667,14.1,0.0949,0.2119,300224.08866999997
2022-01-03 02:50:00,4.36,13.180000000000001,0.0806,0.22619999999999998,300327.37982
2022-01-03 03:00:00,4.26,13.36,0.07150000000000001,0.2028,298881.30372
2022-01-03 03:10:00,4.113333333333333,13.64,0.1144,0.1976,298054.97469
2022-01-03 03:20:00,4.066666666666666,13.76,0.1092,0.2314,293406.87345
2022-01-03 03:30:00,4.013333333333333,13.940000000000001,0.10010000000000001,0.17420000000000002,286073.20248
2022-01-03 03:40:00,3.986666666666667,13.98,0.09100000000000001,0.1781,285969.91133000003
2022-01-03 03:50:00,3.973333333333333,14.040000000000001,0.0767,0.2366,287829.15186
2022-01-03 04:00:00,3.9499999999999997,14.02,0.10010000000000001,0.2028,285660.03805000003
2022-01-03 04:10:00,3.8866666666666667,14.1,0.09100000000000001,0.2028,282044.84814
2022-01-03 04:20:00,3.85,14.219999999999999,0.07150000000000001,0.2028,282044.84814
2022-01-03 04:30:00,3.8666666666666667,14.02,0.0949,0.1781,283697.50636999996
2022-01-03 04:40:00,3.723333333333333,14.559999999999999,0.10010000000000001,0.1924,284420.54425
2022-01-03 04:50:00,3.61,14.7,0.0858,0.1924,287312.69628
